2.714282341864807102e-01,1.196950000000000097e-01,7.893799999999999428e-02,-1.006765813519285430e-01,-1.000000000000000000e+00,1.100000000000000089e+00,2.724007348839633247e-01,1.297266789126629571e-01,6.796222968748406867e-02,-1.020285668710768819e-02,9.398855179736835888e-03,7.207763942028840194e-03
2.708252605754341014e-01,1.139500821304321454e-01,8.630572680282591613e-02,-6.029736110465986482e-02,-5.744917869567871538e-01,7.367726802825929067e-01,2.721670106392454214e-01,1.299400747413354262e-01,6.812695901917871499e-02,-3.958554929610796913e-02,3.592850090968550264e-02,2.785732294851456237e-02
2.702657763609596087e-01,1.108954837989807318e-01,9.151389888572691866e-02,-5.594842144744856249e-02,-3.054598331451416349e-01,5.208172082901002531e-01,2.721670106392454214e-01,1.299400747413354262e-01,6.812695901917871499e-02,-3.958554929610796913e-02,3.592850090968550264e-02,2.785732294851456237e-02
2.696683360949566621e-01,1.094220925045013559e-01,9.543226412582396512e-02,-5.974402660029394518e-02,-1.473391294479370339e-01,3.918365240097047564e-01,2.703890119475829135e-01,1.315233586009985911e-01,6.937227642029587804e-02,-1.485604018762219647e-01,1.305664024927682410e-01,1.037243251999334231e-01
2.686470303318414521e-01,1.091106653881073196e-01,9.881692270088195118e-02,-1.021305763115213650e-01,-3.114271163940431075e-02,3.384658575057984953e-01,2.685343202300460863e-01,1.331384072126937657e-01,7.066443820245311980e-02,-2.245114928451094061e-01,1.938976515005625123e-01,1.561226899931250078e-01
2.671854693440214867e-01,1.096420454454422183e-01,1.021456889276504409e-01,-1.461560987819956192e-01,5.313800573348997913e-02,3.328766226768495318e-01,2.658591019684334866e-01,1.354265951617807662e-01,7.252075734575780253e-02,-3.123672530616846688e-01,2.648161576533403783e-01,2.163302348921510021e-01
2.652182680282710869e-01,1.108719043207168770e-01,1.057424411540031362e-01,-1.967201315750406743e-01,1.229858875274658092e-01,3.596752226352693538e-01,2.622532305862068647e-01,1.384525644286833668e-01,7.501261242611133306e-02,-4.103471544275139049e-01,3.410872744270366241e-01,2.830097828402199922e-01
2.626319045106392802e-01,1.127660585713386732e-01,1.097844673757552986e-01,-2.586363517631815601e-01,1.894154250621795654e-01,4.042026221752168524e-01,2.576242731397982988e-01,1.422589644854917457e-01,7.819817949508567345e-02,-5.166936850225889444e-01,4.205481349898403942e-01,3.548585309333913140e-01
2.592944741890752525e-01,1.153335434865951775e-01,1.143772653107643089e-01,-3.337430321564005542e-01,2.567484915256500466e-01,4.592797935009004240e-01,2.576242731397982988e-01,1.422589644854917457e-01,7.819817949508567345e-02,-5.166936850225889444e-01,4.205481349898403942e-01,3.548585309333913140e-01
2.556601090244479124e-01,1.183313945901394160e-01,1.194714309935569763e-01,-3.634365164627360034e-01,2.997851103544235674e-01,5.094165682792665129e-01,2.518972392074522171e-01,1.468672001253888970e-01,8.212279177886100401e-02,-6.296765741905829827e-01,5.011136970208286412e-01,4.306112629278511794e-01
2.514667391953994691e-01,1.218603312444687115e-01,1.251229047243595238e-01,-4.193369829048441688e-01,3.528936654329300482e-01,5.651473730802537565e-01,2.450142864708999835e-01,1.522782408898000206e-01,8.681933213299999896e-02,-7.475972288870000870e-01,5.807830174359999154e-01,5.090436878999999859e-01
2.465183033291729886e-01,1.260165179145336378e-01,1.313634624247551064e-01,-4.948435866226481572e-01,4.156186670064926370e-01,6.240557700395585883e-01,2.369343808772391424e-01,1.584734943923394590e-01,9.230865951458716578e-02,-8.687933812902194353e-01,6.576457570217110193e-01,5.889759050593531553e-01
2.406590375612512600e-01,1.308582879972458035e-01,1.382418509190082578e-01,-5.859265767921733037e-01,4.841770082712173462e-01,6.878388494253160346e-01,2.276329092683870847e-01,1.654157458386290303e-01,9.860007073326121363e-02,-9.916439476754350668e-01,7.298889149755145578e-01,6.692759947142552512e-01
2.337676589564917640e-01,1.364243688356876483e-01,1.458146476809978609e-01,-6.891378604759501592e-01,5.566080838441849199e-01,7.572796761989595282e-01,2.171012423654813117e-01,1.730501660410616593e-01,1.056917987426685968e-01,-1.114574098551488923e+00,7.958037933544003240e-01,7.488637353904059601e-01
2.257764060936908734e-01,1.427129515480995425e-01,1.541312701766490989e-01,-7.991252862800883872e-01,6.288582712411880937e-01,8.316622495651246894e-01,2.053462459955965880e-01,1.813053902275844065e-01,1.135715487338665175e-01,-1.236060540060599511e+00,8.537931914304361936e-01,8.267144471021991015e-01
2.166740587560975206e-01,1.496863817942142849e-01,1.632433828179836455e-01,-9.102347337593363896e-01,6.973430246114731279e-01,9.112112641334535468e-01,1.782678918483691088e-01,1.993171003458858170e-01,1.315967878792036472e-01,-1.468899964952379511e+00,9.402090053232884381e-01,9.734077138314853883e-01
2.053282917712873634e-01,1.579349120330811040e-01,1.730651449029445843e-01,-1.134576698481016166e+00,8.248530238866806918e-01,9.821762084960938832e-01,1.630305754351799030e-01,2.088589251881292630e-01,1.416704279009898815e-01,-1.577514529064449000e+00,9.660664736640396377e-01,1.040514971902670727e+00
1.916352645497370888e-01,1.674162339341641048e-01,1.834538922970295194e-01,-1.369302722155027352e+00,9.481321901082992998e-01,1.038874739408493175e+00,1.467406386309109967e-01,2.185949217962787072e-01,1.523897486247617616e-01,-1.679220586908094059e+00,9.788765648129069685e-01,1.102423176729250276e+00
1.757413959013374438e-01,1.779157992672920907e-01,1.943450632755756580e-01,-1.589386864839963831e+00,1.049956533312797591e+00,1.089117097854614302e+00,1.294731317901585688e-01,2.283898683336589297e-01,1.636992692048689357e-01,-1.772839137989653313e+00,9.777155262110502898e-01,1.158447420187626697e+00
1.581896849744572897e-01,1.890153640878201313e-01,2.057946507101059141e-01,-1.755171092688016854e+00,1.109956482052803173e+00,1.144958743453025951e+00,1.113144625151999412e-01,2.381000956543999902e-01,1.755370620800000281e-01,-1.857278842368000005e+00,9.618190967040001205e-01,1.207984044479999852e+00
1.392985668419954581e-01,2.004228409004212286e-01,2.177823144559860313e-01,-1.889111813246183269e+00,1.140747681260109170e+00,1.198766374588012829e+00,9.236148542532077177e-02,2.475751260444287172e-01,1.878355890030187214e-01,-1.931542780894532019e+00,9.305913102491130129e-01,1.250515368475397571e+00
1.193561775093535671e-01,2.118527340718359686e-01,2.302872307364940696e-01,-1.994238933264188551e+00,1.142989317141473560e+00,1.250491628050804271e+00,7.272052326742722839e-02,2.566594011490719307e-01,2.005225849649737990e-01,-1.994735426716057969e+00,8.836135295304314852e-01,1.285614540203516176e+00
9.863881681078302821e-02,2.230891173516214854e-01,2.433931497101783914e-01,-2.071736069857053497e+00,1.123638327978551565e+00,1.310591897368431180e+00,5.250631725531618166e-02,2.651941013863448049e-01,2.135219912748116677e-01,-2.046069828040576688e+00,8.206537094809408517e-01,1.312950515501374760e+00
7.732504977161343274e-02,2.338523060918600294e-01,2.568671940629482231e-01,-2.131376703916959325e+00,1.076318874023854955e+00,1.347404435276985168e+00,3.184090452497190249e-02,2.730190591449993542e-01,2.267549390563196599e-01,-2.084875002165952118e+00,7.416758907122323885e-01,1.332293162812784759e+00
5.547479509349349108e-02,2.439880819764734254e-01,2.706463575725555626e-01,-2.185025467811994027e+00,1.013577588461339607e+00,1.377916350960731506e+00,1.085242059326169128e-02,2.799747680664061988e-01,2.401407844238281353e-01,-2.110603540771483821e+00,6.468499228515618427e-01,1.343518494140624853e+00
3.308912428912232778e-02,2.533540118985623812e-01,2.848095426623821202e-01,-2.238567080437116275e+00,9.365929922088982451e-01,1.416318508982658431e+00,-1.032617529259760580e-02,2.859044907093440946e-01,2.535981965981989328e-01,-2.122839426472369784e+00,5.365614177863249346e-01,1.346614022151939816e+00
1.032481858489650225e-02,2.618770647902787241e-01,2.993569224243163851e-01,-2.276430570422582456e+00,8.523052891716362822e-01,1.454737976193428040e+00,-3.155845402743356898e-02,2.906564668967708265e-01,2.670463002246294959e-01,-2.121306060637064839e+00,4.114219328159107181e-01,1.341684243435842028e+00
-1.249331174151336113e-02,2.693302022681385854e-01,3.140227539603709928e-01,-2.281813032640986449e+00,7.453137477859856919e-01,1.466583153605461209e+00,-5.270595185499971080e-02,2.940862250436507286e-01,2.804058731537998894e-01,-2.105874502467534715e+00,2.722793837109805382e-01,1.328956247914229394e+00
-3.520165059536901897e-02,2.756097021174431227e-01,3.286862638955115878e-01,-2.270833885385565853e+00,6.279499849304559511e-01,1.466350993514061063e+00,-7.362968902197314369e-02,2.960589987649104859e-01,2.936006009478904222e-01,-2.076571919342403927e+00,1.202286876801398063e-01,1.308785454405321902e+00
-5.765376702233335204e-02,2.805570150294155463e-01,3.432308136885166006e-01,-2.245211642696433252e+00,4.947312911972406302e-01,1.454454979300499051e+00,-9.419177399170003406e-02,2.964522510625998697e-01,3.065583893730000620e-01,-2.033590248422999291e+00,-4.337736375600115962e-02,1.281661472339999941e+00
-7.969594654439046688e-02,2.839269904379547182e-01,3.574847443466186436e-01,-2.204217952205710596e+00,3.369975408539178652e-01,1.425393065810203641e+00,-1.142570953303140291e-01,2.951583083913295047e-01,3.192127361394907492e-01,-1.977295069522284621e+00,-2.169170019833376595e-01,1.248214089630961920e+00
-1.011743294866097737e-01,2.854863209814578751e-01,3.712840917174816124e-01,-2.147838294221930511e+00,1.559330543503167910e-01,1.379934737086296215e+00,-1.336951033778596698e-01,2.920871069010608223e-01,3.315041631517885445e-01,-1.908234689236697035e+00,-3.984881486054044353e-01,1.209219386694696752e+00
-1.219256982448309740e-01,2.850137973722816076e-01,3.844947973256110929e-01,-2.075136875822119809e+00,-4.725236091762755053e-02,1.321070560812950268e+00,-1.523816838170488075e-01,2.871690531563213522e-01,3.433817105291677163e-01,-1.827149436340866018e+00,-5.858968528470905879e-01,1.165605976626264084e+00
-1.417885619018482424e-01,2.823826205038280079e-01,3.970668724243640590e-01,-1.986286365701728007e+00,-2.631176868453619644e-01,1.257207509875297724e+00,-1.702011252522770968e-01,2.803580016309202838e-01,3.548044936590474818e-01,-1.734981168445239863e+00,-7.766454990509652490e-01,1.118461371526889403e+00
-1.606803215330247503e-01,2.775834589113295725e-01,4.089994367723464586e-01,-1.889175963117652124e+00,-4.799161592498419893e-01,1.193256434798240839e+00,-1.870481829115335781e-01,2.716343512772373403e-01,3.657433245443282854e-01,-1.632882989916607963e+00,-9.679207842661903261e-01,1.069038474984374654e+00
-1.785643002546629943e-01,2.706247001603991342e-01,4.202434374158381947e-01,-1.788397872163825175e+00,-6.958758750930427173e-01,1.124400064349174722e+00,-2.028302405838282030e-01,2.610082634691601733e-01,3.761823987062955510e-01,-1.522229181061495185e+00,-1.156581465930031971e+00,1.018762200706313292e+00
-1.953917382486858867e-01,2.615388452333212710e-01,4.307766957049369294e-01,-1.682743799402289575e+00,-9.085854927077887666e-01,1.053325828909874140e+00,-2.174695729047677606e-01,2.485230036177428492e-01,3.861210489046223437e-01,-1.404625338572478954e+00,-1.339145879641992165e+00,9.692362173061326303e-01
-2.110551975468393238e-01,2.503678658135981006e-01,4.406356306736468609e-01,-1.566345929815345039e+00,-1.117097941972315045e+00,9.858934968709947011e-01,-2.309057101029110548e-01,2.342584087586603858e-01,3.955755669359917182e-01,-1.281918727237391531e+00,-1.511779227030496608e+00,9.222498192419301688e-01
-2.254751712750388548e-01,2.371761721108854581e-01,4.498631598119735009e-01,-1.441997372819953105e+00,-1.319169370271265240e+00,9.227529138326646674e-01,-2.430979073195290718e-01,2.183344834105344079e-01,4.045810947728774587e-01,-1.156208842911396140e+00,-1.670280633712219798e+00,8.797849239081387829e-01
-2.386553770941884089e-01,2.220989597380907121e-01,4.585297989909647987e-01,-1.318020581914954414e+00,-1.507721237279474380e+00,8.666639178991319969e-01,-2.540279999999999760e-01,2.009150000000000102e-01,4.131929999999999770e-01,-1.029857999999999940e+00,-1.810070000000000068e+00,8.440229999999999677e-01
-2.506983591927874344e-01,2.054140820649267007e-01,4.667826854948996518e-01,-1.204298209859900659e+00,-1.668487767316400694e+00,8.252886503934862006e-01,-2.637007927123916629e-01,1.822091098464491410e-01,4.214898803478795419e-01,-9.050300291322390667e-01,-1.927278707839553018e+00,8.168024276736363110e-01
-2.615444456920212324e-01,1.872063238375634708e-01,4.746070966188906670e-01,-1.084608649923377133e+00,-1.820775822736322658e+00,7.824411123991014128e-01,-2.721352073063782462e-01,1.624437689408376184e-01,4.295567821708560219e-01,-7.821840981825669559e-01,-2.022184190053696984e+00,7.979021910205225110e-01
-2.711741606550001071e-01,1.675953161080182274e-01,4.820430845384596763e-01,-9.629714962978888071e-01,-1.961100772954523341e+00,7.435987919569017057e-01,-2.793511171675419624e-01,1.418353041250294821e-01,4.374731688887105729e-01,-6.613309503977040649e-01,-2.096125887399367116e+00,7.865756655025489819e-01
-2.795650774764995017e-01,1.468061369822175055e-01,4.891780475442408793e-01,-8.390916821499395661e-01,-2.078917912580072525e+00,7.134963005781175260e-01,-2.853685081535453083e-01,1.205867003824592082e-01,4.453110808270154264e-01,-5.424824039933052733e-01,-2.150432398672154743e+00,7.820850859148861245e-01
-2.868518828649697094e-01,1.250907520425320330e-01,4.961828051571845477e-01,-7.286805388470221079e-01,-2.171538493968546035e+00,7.004757612943650624e-01,-2.902074914044288634e-01,9.888771940087738577e-02,4.531352308103374638e-01,-4.256517691975469919e-01,-2.186419434166859688e+00,7.837029590506874310e-01
-2.930939919224157530e-01,1.027933133222908441e-01,5.033123020594119090e-01,-6.242109057446051379e-01,-2.229743872024118723e+00,7.129496902227403510e-01,-2.938883204710023844e-01,7.691503913788029501e-02,4.610031142628062129e-01,-3.108542948262391636e-01,-2.205387661660124898e+00,7.907135525093667017e-01
-2.982425982199283232e-01,8.003431214734918475e-02,5.105350194935798225e-01,-5.148606297512580143e-01,-2.275900117494165542e+00,7.222717434167863493e-01,-2.964314130566446659e-01,5.483241546400319244e-02,4.689651345774829561e-01,-1.981076443894592698e-01,-2.208620444915160075e+00,8.024144596484494851e-01
-3.023325827532578614e-01,5.699033440060920219e-02,5.179100397889613294e-01,-4.089984533329535932e-01,-2.304397774673998089e+00,7.375020295381548019e-01,-2.978573776678276053e-01,3.279086695815569552e-02,4.770647445159658662e-01,-8.743240172970845325e-02,-2.197381474708545834e+00,8.181182406789978545e-01
-3.055790698910719749e-01,3.390848631009466679e-02,5.256757969026564226e-01,-3.246487137814094148e-01,-2.308184809051453623e+00,7.765757113695146430e-01,-2.981870454686789684e-01,1.092888393017815707e-02,4.853386043996674726e-01,2.114739380841257343e-02,-2.172912292379129084e+00,8.371541399046116272e-01
-3.080084128137791089e-01,1.094701007537551146e-02,5.338932901685236043e-01,-2.429342922707130037e-01,-2.296147623471915367e+00,8.217493265867235053e-01,-2.974415076348999598e-01,-1.062733725469997004e-02,4.938167578541999836e-01,1.276036826769999522e-01,-2.136429705899000275e+00,8.588698791039999225e-01
-3.096959245530527260e-01,-1.173216407775871245e-02,5.426516020362375237e-01,-1.687511739273597211e-01,-2.267917415313422502e+00,8.758311867713930443e-01,-2.956421585023522036e-01,-3.176363347472344056e-02,5.025228258683037685e-01,2.319037908921259827e-01,-2.089123098466558748e+00,8.826335270571301628e-01
-3.106710792481063299e-01,-3.401583521656684206e-02,5.519887220327852617e-01,-9.751546950536264802e-02,-2.228367113880812767e+00,9.337119996547701417e-01,-2.928107448056295747e-01,-5.237758669901476649e-02,5.114742199287560798e-01,3.340098062695955328e-01,-2.032151629621662181e+00,9.078354452149492992e-01
-3.109403504998043966e-01,-5.580997951731077322e-02,5.619209713404177409e-01,-2.692712516980660942e-02,-2.179414430074393394e+00,9.932249307632449176e-01,-2.889694213019301516e-01,-7.237820730874000574e-02,5.206823749926939859e-01,4.338779251291779993e-01,-1.966641328882860806e+00,9.338903095126800391e-01
-3.104694534780534920e-01,-7.703162227787069272e-02,5.724359240000246318e-01,4.708970217508780254e-02,-2.122164276055991117e+00,1.051495265960693537e+00,-2.841408130755434525e-01,-9.168558781725710816e-02,5.301530030587886522e-01,5.314577694673185970e-01,-1.893682081906721937e+00,9.602392083266904077e-01
-3.092225346777190964e-01,-9.759789259761562918e-02,5.835235095088480151e-01,1.246918800334404637e-01,-2.056627031974493924e+00,1.108758550882339655e+00,-2.783480848182679490e-01,-1.102305259144680250e-01,5.398863680987062708e-01,6.266916745983284187e-01,-1.814324509169234378e+00,9.863518165749374234e-01
-3.071991129105038909e-01,-1.174359981252997148e-01,5.951790804629324416e-01,2.023421767215203004e-01,-1.983810552768408675e+00,1.165557095408439769e+00,-2.716150173810746304e-01,-1.279541157605955104e-01,5.498775831102903355e-01,7.195139472640492695e-01,-1.729576737169301826e+00,1.011728645960986883e+00
-3.044310812509203878e-01,-1.364914600367843067e-01,6.074074213867186600e-01,2.768031659583519710e-01,-1.905546191148459245e+00,1.222834092378616511e+00,-2.639660918923315003e-01,-1.448073064546048783e-01,5.601169300539035056e-01,8.098500942120010482e-01,-1.640401062154320133e+00,1.035903371361602376e+00
-3.009470558889252301e-01,-1.547177404559402503e-01,6.202051083509920737e-01,3.484025361995171099e-01,-1.822628041915594910e+00,1.279768696427345365e+00,-2.554265817379037795e-01,-1.607504266024922801e-01,5.705902034333618644e-01,8.976160212420012385e-01,-1.547710506367845795e+00,1.058445233357915072e+00
-2.967664838531553495e-01,-1.720816583710907677e-01,6.335586482648848383e-01,4.180572035769890560e-01,-1.736391791515051741e+00,1.335353991389274686e+00,-2.460226526984458373e-01,-1.757526739106601843e-01,5.812790782829000413e-01,9.827172027212691674e-01,-1.452365266819338530e+00,1.078961516910161622e+00
-2.918994553159015570e-01,-1.885549665450303447e-01,6.474499175314901711e-01,4.867028537253808018e-01,-1.647330817393958036e+00,1.389126926660537720e+00,-2.357814715391999827e-01,-1.897915687295999576e-01,5.921615033215998913e-01,1.065047821567999708e+00,-1.355169056576001063e+00,1.097100106175999734e+00
-2.863571391743157668e-01,-2.041099525134263959e-01,6.618579133515356538e-01,5.542316141585778011e-01,-1.555498596839606229e+00,1.440799582004547164e+00,-2.247313233476167516e-01,-2.028523704731044486e-01,6.032121200367219771e-01,1.144489879703421753e+00,-1.256865338576702129e+00,1.112552115472396075e+00
-2.801602482808760453e-01,-2.187221408209948093e-01,6.767518934969900535e-01,6.196890893439720438e-01,-1.461218830756842557e+00,1.489398014545440629e+00,-2.129017379141119326e-01,-2.149274558382291977e-01,6.144027084573722153e-01,1.220912278972333453e+00,-1.158133451967979344e+00,1.125054596381088290e+00
-2.733229146584400526e-01,-2.323746138814090090e-01,6.920931262140272988e-01,6.837333622435997071e-01,-1.365247306041418973e+00,1.534123271703720093e+00,-2.003236254512767156e-01,-2.260156577512246745e-01,6.257026603799429321e-01,1.294169872532110244e+00,-1.059584630962131513e+00,1.134393320997623356e+00
-2.658565835312928782e-01,-2.450472811742870349e-01,7.078247122530936242e-01,7.466331127147147750e-01,-1.267266729287802596e+00,1.573158603906631425e+00,-1.870294219468544017e-01,-2.361215639646597197e-01,6.370794808067599124e-01,1.364102486710197848e+00,-9.617579162174020313e-01,1.140405641323966712e+00
-2.577413191127104763e-01,-2.567162561978398316e-01,7.238472013835905994e-01,8.115264418582389672e-01,-1.166897502355277005e+00,1.602248913049697743e+00,-1.730532444458007801e-01,-2.452547742309570955e-01,6.484993183593750210e-01,1.430533913330077844e+00,-8.651159587402350581e-01,1.142983424804687509e+00
-2.489013584155559955e-01,-2.673621267921476030e-01,7.400155067210196780e-01,8.839960697154471969e-01,-1.064587059430777582e+00,1.616830533742904530e+00,-1.584310565567413343e-01,-2.534291149775623753e-01,6.599275254279379777e-01,1.493270872505713331e+00,-7.700407163096303353e-01,1.142076066006718627e+00
-2.392312711348253129e-01,-2.769719005751608010e-01,7.561701655750273643e-01,9.670087280730674806e-01,-9.609773783013220161e-01,1.615465885400771961e+00,-1.432008444781427692e-01,-2.606618104089668542e-01,6.713292488180837569e-01,1.552101945904472480e+00,-6.768290424235781089e-01,1.137693574442687261e+00
-2.253002024496353617e-01,-2.851188792113391601e-01,7.697169168500638259e-01,1.393106868518994457e+00,-8.146978636178365818e-01,1.354675127503650822e+00,-1.274028038395119689e-01,-2.669726089608039921e-01,6.826700516567713040e-01,1.606796480478527300e+00,-5.856881677675773723e-01,1.129909738537824282e+00
-2.085564273444048267e-01,-2.919868936591057951e-01,7.816236692653711904e-01,1.674377510523054280e+00,-6.868014447766626063e-01,1.190675241530735118e+00,-1.110795376529392919e-01,-2.723828640312432880e-01,6.939165673185083705e-01,1.657103462664736959e+00,-4.967310742052428729e-01,1.118865365740444151e+00
-1.899322106367782315e-01,-2.977025460320295025e-01,7.924890401385801253e-01,1.862421670762658410e+00,-5.715652372923696323e-01,1.086537087320893047e+00,-9.427626567029989690e-02,-2.769145679149001005e-01,7.050371861334000512e-01,1.702750363053000537e+00,-4.099717612909998810e-01,1.104771598775999619e+00
-1.700335602606607155e-01,-3.023560649386051180e-01,8.026783119775058317e-01,1.989865037611751930e+00,-4.653518906575629388e-01,1.018927183892575528e+00,-7.704104544143017264e-02,-2.805893378644816472e-01,7.160027756384552688e-01,1.743441951523089450e+00,-3.253204053048619482e-01,1.087913308044714311e+00
-1.492607519325132304e-01,-3.060141233622874490e-01,8.124100175862590811e-01,2.077280832814747846e+00,-3.658058423682356008e-01,9.731705608753299375e-01,-5.942500536859171567e-02,-2.834273532053928624e-01,7.267874351335880112e-01,1.778859082849967965e+00,-2.425784108092878810e-01,1.068652560162779874e+00
-1.280742247549452040e-01,-3.088093021520663117e-01,8.220734699162800529e-01,2.118652717756802417e+00,-2.795178789778852702e-01,9.663452330020999570e-01,-4.148259005254242848e-02,-2.854462424285203470e-01,7.373692853037470130e-01,1.808657452777574282e+00,-1.614333547281399106e-01,1.047432162647138565e+00
-1.064063388704260399e-01,-3.107379859286081847e-01,8.315097273410200218e-01,2.166788588451916464e+00,-1.928683776541852968e-01,9.436257424739932231e-01,-2.327181822552470969e-02,-2.866599191864159235e-01,7.477312936686122402e-01,1.832466324561093707e+00,-8.145382294771330578e-02,1.024779284743835284e+00
-8.420244325699832721e-02,-3.118352759864305712e-01,8.405877038686194735e-01,2.220389561342770435e+00,-1.097290057822370574e-01,9.077976527599429524e-01,-4.854553566489894223e-03,-2.870773661181025282e-01,7.578621366212936472e-01,1.849887225977703054e+00,-2.084139439860743792e-03,1.001309154399937729e+00
-6.148177453890295990e-02,-3.121224999403177103e-01,8.492553074237304545e-01,2.272066871809536703e+00,-2.872239538871287912e-02,8.667603555111026425e-01,1.370321130612717209e-02,-2.867013654277201229e-01,7.677570988174643452e-01,1.860492616805793809e+00,7.736101209280876745e-02,9.777288313790420959e-01
-3.833555831042208262e-02,-3.116209635301492309e-01,8.574906580949303025e-01,2.314621622848088034e+00,5.015364101685047815e-02,8.235350671199893613e-01,3.233105736876862313e-02,-2.855271751422344684e-01,7.774190106763692043e-01,1.863824526772674073e+00,1.577020740496264395e-01,9.548410565203440115e-01
-1.482281136552198245e-02,-3.103492290728196434e-01,8.652188054255998129e-01,2.351274694490010031e+00,1.271734457329607160e-01,7.728147330669498105e-01,5.095382795893299566e-02,-2.835411499734302176e-01,7.868592247551411401e-01,1.859393163970749274e+00,2.399002082425001348e-01,9.335481771412849072e-01
8.975086077529895873e-03,-3.082762011231728327e-01,8.724100492557124165e-01,2.379789744305187860e+00,2.073027949646806811e-01,7.191243830112552526e-01,6.949130347785942297e-02,-2.807193057094067301e-01,7.960986317578613303e-01,1.846675493742175878e+00,3.250629966844322816e-01,9.148561485837785057e-01
3.288477274711375936e-02,-3.053799238334686805e-01,8.791919767844791345e-01,2.390968666958386279e+00,2.896277289704179969e-01,6.781927528766726887e-01,8.785800000000000554e-02,-2.770250000000000212e-01,8.051690000000000236e-01,1.825112999999999985e+00,4.144510000000000138e-01,8.998789999999999845e-01
5.665566916687310439e-02,-3.016475277264351051e-01,8.858084165469799487e-01,2.377089641975933976e+00,3.732396107033586485e-01,6.616439762500857524e-01,1.059626768473927311e-01,-2.724117759206454159e-01,8.141122136646593566e-01,1.794282894803597372e+00,5.090399226174833203e-01,8.895480939334931003e-01
8.009722843677397064e-02,-2.970476002006011695e-01,8.923874733491612421e-01,2.344155926990086680e+00,4.599927525833940600e-01,6.579056802181338925e-01,1.237135371568013342e-01,-2.668291118172329557e-01,8.229749046668983770e-01,1.754416921791490447e+00,6.081561120420523325e-01,8.837001437219208499e-01
1.030615941723005968e-01,-2.915420931078116507e-01,8.990043473314992539e-01,2.296436573552663063e+00,5.505507092789506673e-01,6.616873982338046245e-01,1.410222567054971454e-01,-2.602372032394319468e-01,8.317996792856612309e-01,1.705923720839209734e+00,7.107078610907333616e-01,8.818911682832968335e-01
